,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious Cases,Tot Cases/1M pop,Death/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
38,Sweden,86505,0,5846,0,0,0,0,13,8555,578,1250488,123666,10111779,117,1730,8,Europe
39,China,85174,6,4634,0,80386,9,154,2,59,3,160000000,111163,1439323776,16899,310601,9,Asia
40,Morocco,82197,0,1524,0,64194,0,16479,252,2222,41,2184266,59040,36996380,450,24276,17,Africa
41,Guatemala,81009,0,2929,0,69703,0,8377,5,4506,163,273067,15188,17979544,222,6138,66,North America
42,Netherlands,79781,0,6252,0,0,0,0,48,4654,365,1832451,106895,17142474,215,2742,9,Europe
43,UAE,77842,0,398,0,68462,0,8982,0,7852,40,7947488,801657,9913830,127,24909,1,Asia
44,Japan,73901,0,1412,0,65590,0,6899,191,585,11,1685711,13337,126397944,1710,89517,75,Asia
45,Belarus,73784,0,738,0,72369,0,677,0,7809,78,1629812,172491,9448696,128,12803,6,Europe
46,Poland,73047,0,2169,0,58848,0,12030,82,1931,57,2949734,77956,37838240,518,17445,13,Europe
47,Honduras,66049,247,2058,9,16613,1036,47378,31,6648,207,157292,15832,9935210,150,4828,63,North America
48,Ethiopia,63367,0,986,0,24024,0,38357,330,549,9,1122659,9720,115504680,1823,117145,103,Africa
49,Portugal,62813,0,1855,0,43644,0,17314,54,6164,182,2229753,218803,10190682,162,5494,5,Europe
50,Bahrain,58839,0,208,0,52776,0,5855,29,34358,121,1230227,718372,1712520,29,8233,1,Asia
51,Venezuela,58663,0,468,0,46960,0,11235,111,2064,16,1824287,64191,28419608,484,60726,16,South America
52,Singapore,57315,0,27,0,56607,0,681,0,9782,5,2281104,389303,5859452,102,217017,3,Asia
53,Nigeria,56017,0,1076,0,43998,0,10943,7,270,5,433206,2092,207110368,3697,192482,478,Africa
54,Costa Rica,53969,0,583,0,20710,0,32676,221,10575,114,175050,34301,5103301,95,8754,29,North America
55,Nepal,51919,0,322,0,36672,0,14925,0,1776,11,821186,28086,29238100,563,90802,36,Asia
56,Algeria,47752,0,1599,0,33723,0,12430,32,1085,36,0,0,44004064,922,27520,0,Africa
57,Switzerland,46239,0,2020,0,38100,0,6119,26,5335,233,1162236,134096,8667169,187,4291,7,Europe
58,Uzbekistan,46160,0,377,0,42857,0,2926,224,1375,11,1377915,41054,33563756,727,89029,24,Asia
59,Armenia,45503,0,909,0,41434,0,3160,0,15350,307,231259,78013,2964354,65,3261,13,Asia
60,Ghana,45388,0,285,0,44267,0,836,5,1455,9,450872,14452,31197410,687,109465,69,Africa
61,Kyrgyzstan,44761,0,1063,0,40631,0,3067,24,6839,162,267718,40904,6545076,146,6157,24,Asia
62,Moldova,42183,0,1114,0,30437,0,10632,549,10462,276,210553,52220,4032065,96,3619,19,Europe
63,Afghanistan,38606,0,1420,0,31154,0,6032,93,987,36,106062,2713,39095892,1013,27532,369,Asia
64,Azerbaijan,38037,0,557,0,35440,0,2040,0,3745,55,995376,97997,10157223,267,18236,10,Asia
65,Kenya,35793,0,616,0,22442,0,12735,44,663,11,481982,8926,53997932,1509,87659,112,Africa
66,Czechia,33860,0,450,0,21140,0,12270,65,3161,42,1030511,96193,10712968,316,23807,10,Europe
67,Serbia,32228,0,730,0,31100,0,398,33,3692,84,1018908,116710,8730219,271,11959,9,Europe
68,Austria,31827,0,750,0,26257,0,4820,41,3530,83,1316819,146043,9016622,283,12022,7,Europe
69,Ireland,30571,0,1781,0,23364,0,5426,7,6178,360,936280,189200,4948623,162,2779,5,Europe
70,Palestine,29256,0,204,0,19788,0,9264,0,5710,40,329159,64238,5124035,175,25118,16,Asia
71,El Salvador,26773,0,777,0,17433,0,8563,229,4124,120,342418,52739,6492726,243,8356,19,North America
72,Australia,26603,38,803,6,23217,0,2583,15,1041,31,6962817,272432,25557956,961,31828,4,Australia/Oceania
73,Paraguay,26512,0,496,0,13181,0,12835,134,3708,69,223303,31232,7149707,270,14415,32,South America
74,Lebanon,22983,0,229,0,7312,0,15442,113,3370,34,629535,92318,6819228,297,29778,11,Asia
75,Bosnia and Herzegovina,22834,0,686,0,15672,0,6476,0,6969,209,202243,61722,3276653,143,4776,16,Europe
76,S. Korea,22055,136,355,5,18029,413,3671,164,430,7,2135457,41645,51278056,2325,144445,24,Asia
77,Libya,21908,0,352,0,2506,0,19050,0,3180,51,133989,19448,6889545,314,19573,51,Africa
78,Cameroon,20009,0,415,0,18837,0,757,30,750,16,149000,5587,26671380,1333,64268,179,Africa
79,Denmark,19216,0,629,0,16139,0,2448,7,3315,109,2883594,497490,5796280,302,9215,2,Europe
80,Ivory Coast,18916,0,119,0,17960,0,837,0,714,4,139706,5271,26502392,1401,222709,190,Africa
81,Bulgaria,17799,0,713,0,12750,0,4336,56,2566,103,461403,66506,6937739,390,9730,15,Europe
82,Madagascar,15669,0,209,0,14320,0,1140,45,563,8,63222,2272,27825956,1776,133139,440,Africa
83,North Macedonia,15555,0,642,0,12994,0,1919,4,7466,308,163132,78302,2083357,134,3245,13,Europe
84,Senegal,14193,0,293,0,10350,0,3550,30,843,17,156452,9297,16827426,1186,57431,108,Africa
85,Sudan,13470,0,834,0,6731,0,5905,0,306,19,0,0,44044504,3270,52811,0,Africa
86,Zambia,13323,0,306,0,11899,0,1118,0,721,17,128662,6962,18480966,1387,60395,144,Africa
87,Croatia,13107,0,211,0,10466,0,2430,26,3197,51,210805,51415,4100100,313,19432,19,Europe
88,Greece,12734,0,300,0,3804,0,8630,52,1223,29,1094354,105098,10412690,818,34709,10,Europe
89,Norway,12003,0,265,0,10371,0,1367,1,2211,49,860155,158419,5429635,452,20489,6,Europe
90,Albania,11021,0,327,0,6443,0,4251,20,3831,114,66881,23245,2877162,261,8799,43,Europe
91,Hungary,10909,0,631,0,4014,0,6264,12,1130,65,517222,53568,9655382,885,15302,19,Europe
92,DRC,10361,0,262,0,9622,0,477,0,115,3,0,0,90071208,8693,343783,0,Africa
93,Guinea,9979,0,63,0,9189,0,727,24,756,5,28140,2132,13200070,1323,209525,469,Africa
94,Malaysia,9810,0,128,0,9181,0,501,9,302,4,1353826,41724,32447160,3308,253493,24,Asia
95,French Guiana,9494,0,63,0,9078,0,353,7,31631,210,58998,196562,300149,32,4764,5,South America
96,Namibia,9437,0,98,0,4898,0,4441,20,3701,38,77421,30364,2549796,270,26018,33,Africa
97,Maldives,8990,0,31,0,6846,0,2113,12,16575,57,127961,235922,542386,60,17496,4,Asia
98,Tajikistan,8977,0,72,0,7747,0,1158,0,937,8,0,0,9578590,1067,133036,0,Asia
99,Gabon,8643,0,53,0,7706,0,884,2,3866,24,135615,60658,2235743,259,42184,16,Africa
100,Finland,8512,0,337,0,7500,0,675,1,1536,61,789443,142436,5542448,651,16446,7,Europe
101,Haiti,8457,0,216,0,6120,0,2121,0,740,19,24862,2175,11429773,1352,52916,460,North America
102,Zimbabwe,7479,0,224,0,5660,0,1595,0,502,15,154366,10357,14905094,1993,66541,97,Africa
103,Mauritania,7266,0,161,0,6786,0,319,3,1555,34,70257,15035,4672790,643,29024,67,Africa
104,Luxembourg,7159,0,124,0,6397,0,638,1,11400,197,721126,1148372,627955,88,5064,1,Europe
105,Montenegro,6385,0,115,0,4460,0,1810,0,10166,183,55658,88616,628082,98,5462,11,Europe
106,Tunisia,6259,0,103,0,1956,0,4200,26,528,9,168475,14226,11842957,1892,114980,70,Africa
107,Malawi,5669,0,177,0,3720,0,1772,4,295,9,47820,2488,19223620,3391,108608,402,Africa
108,Djibouti,5394,0,61,0,5327,0,6,0,5444,62,70954,71613,990800,184,16243,14,Africa
109,Slovakia,5252,0,37,0,3081,0,2134,23,962,7,375232,68722,5460174,1040,147572,15,Europe
110,Eswatini,5025,0,98,0,4165,0,762,11,4322,84,30843,26531,1162529,231,11863,38,Africa
111,Equatorial Guinea,4996,0,83,0,4490,0,423,0,3539,59,55783,39519,1411559,283,17007,25,Africa
112,Congo,4928,0,88,0,3887,0,953,0,889,16,0,0,5543905,1125,62999,0,Africa
113,Hong Kong,4926,0,99,0,4597,0,230,21,656,13,2783134,370639,7509016,1524,75849,3,Asia
114,Mozambique,4918,0,31,0,2899,0,1988,0,157,1,110310,3511,31420428,6389,1013562,285,Africa
115,Nicaragua,4818,0,144,0,2913,0,1761,0,726,22,0,0,6640013,1378,46111,0,North America
116,CAR,4749,0,62,0,1825,0,2862,2,980,13,31459,6492,4846022,1020,78162,154,Africa
117,Cabo Verde,4651,0,44,0,4076,0,531,0,8347,79,76576,137436,557174,120,12663,7,Africa
118,Cuba,4593,0,106,0,3844,0,643,18,406,9,469431,41450,11325221,2466,106842,24,North America
119,Rwanda,4534,0,22,0,2450,0,2062,0,348,2,457273,35139,13013222,2870,591510,28,Africa
120,Suriname,4529,0,93,0,3747,0,689,8,7707,158,11387,19377,587670,130,6319,52,South America
121,Uganda,4377,0,49,0,1998,0,2330,0,95,1,423214,9198,46010624,10512,938992,109,Africa
122,Jamaica,3511,0,40,0,1019,0,2452,8,1185,13,66072,22293,2963746,844,74094,45,North America
123,Slovenia,3497,0,135,0,2662,0,700,5,1682,65,178247,85737,2078996,595,15400,12,Europe
124,Syria,3476,0,150,0,812,0,2514,0,198,9,0,0,17581538,5058,117210,0,Asia
125,Thailand,3461,0,58,0,3312,0,91,1,50,0,749213,10728,69835072,20178,1204053,93,Asia
126,Somalia,3376,0,98,0,2791,0,487,0,211,6,0,0,15976794,4732,163029,0,Africa
127,Mayotte,3374,0,40,0,2964,0,370,2,12311,146,13000,47433,274068,81,6852,21,Africa
128,Gambia,3362,0,100,0,1582,0,1680,0,1384,41,14090,5800,2429458,723,24295,172,Africa
129,Angola,3279,0,131,0,1288,0,1860,24,99,4,64747,1959,33057332,10082,252346,511,Africa
130,Lithuania,3243,0,86,0,2049,0,1108,0,1195,32,687118,253137,2714413,837,31563,4,Europe
131,Sri Lanka,3162,0,12,0,2969,0,181,0,148,0,249328,11634,21431172,6778,1785931,86,Asia
132,Guadeloupe,3080,0,24,0,837,0,2219,20,7697,60,36764,91878,400138,130,16672,11,North America
133,Jordan,2945,0,21,0,2084,0,840,13,288,2,959025,93810,10223093,3471,486814,11,Asia
134,Mali,2912,0,128,0,2271,0,513,0,143,6,44439,2183,20360508,6992,159066,458,Africa
135,Aruba,2898,0,18,0,1451,0,1429,11,27121,168,25098,234877,106856,37,5936,4,North America
136,Trinidad and Tobago,2825,0,50,0,762,0,2013,11,2017,36,26551,18960,1400395,496,28008,53,North America
137,Bahamas,2814,0,65,0,1220,0,1529,75,7142,165,14383,36506,393985,140,6061,27,North America
138,Estonia,2632,0,64,0,2233,0,335,1,1984,48,167719,126417,1326714,504,20730,8,Europe
139,Réunion,2623,0,14,0,1313,0,1296,0,2926,16,35419,39505,896579,342,64041,25,Africa
140,South Sudan,2568,0,49,0,1290,0,1229,0,229,4,12044,1073,11219476,4369,228969,932,Africa
141,Myanmar,2422,0,14,0,625,0,1783,0,44,0,185474,3404,54482208,22495,3891586,294,Asia
142,Guinea-Bissau,2275,0,39,0,1127,0,1109,5,1151,20,0,0,1976865,869,50689,0,Africa
143,Botswana,2252,0,10,0,546,0,1696,1,954,4,138290,58579,2360754,1048,236075,17,Africa
144,Malta,2247,0,15,0,1833,0,399,0,5086,34,211236,478149,441779,197,29452,2,Europe
145,Benin,2242,0,40,0,1793,0,409,0,184,3,131073,10758,12183315,5434,304583,93,Africa
146,Iceland,2161,0,10,0,2079,0,72,0,6325,29,233083,682162,341683,158,34168,1,Europe
147,Sierra Leone,2087,0,72,0,1622,0,393,0,261,9,0,0,8008155,3837,111224,0,Africa
148,Yemen,2007,0,582,0,1211,0,214,0,67,19,0,0,29951660,14924,51463,0,Asia
149,Georgia,1917,0,19,0,1354,0,544,0,481,5,439848,110303,3987618,2080,209875,9,Asia
150,New Zealand,1795,2,24,0,1663,8,108,3,359,5,857258,171380,5002100,2787,208421,6,Australia/Oceania
151,Uruguay,1773,0,45,0,1490,0,238,1,510,13,195199,56154,3476137,1961,77247,18,South America
152,Guyana,1763,0,52,0,1144,0,567,13,2239,66,10592,13453,787309,447,15141,74,South America
153,Togo,1548,0,37,0,1166,0,345,0,186,4,75479,9077,8315718,5372,224749,110,Africa
154,Cyprus,1520,0,22,0,1237,0,261,5,1257,18,312813,258715,1209101,795,54959,4,Asia
155,Burkina Faso,1499,0,56,0,1127,0,316,0,71,3,0,0,21011440,14017,375204,0,Africa
156,Latvia,1459,0,35,0,1248,0,176,0,775,19,274826,146037,1881899,1290,53769,7,Europe
157,Belize,1435,36,19,0,404,44,1012,3,3596,48,10814,27101,399023,278,21001,37,North America
158,Andorra,1344,0,53,0,943,0,348,4,17389,686,137457,1778458,77290,58,1458,1,Europe
159,Liberia,1315,0,82,0,1199,0,34,0,259,16,0,0,5080342,3863,61955,0,Africa
160,Lesotho,1245,0,33,0,528,0,684,0,580,15,15632,7286,2145611,1723,65019,137,Africa
161,Niger,1178,0,69,0,1100,0,9,0,48,3,9052,371,24368148,20686,353162,2692,Africa
162,Chad,1081,0,79,0,934,0,68,0,65,5,0,0,16514514,15277,209044,0,Africa
163,Vietnam,1060,0,35,0,902,0,123,0,11,0,1009145,10349,97511528,91992,2786044,97,Asia
164,French Polynesia,953,0,2,0,642,0,309,4,3389,7,17171,61057,281231,295,140616,16,Australia/Oceania
165,Martinique,939,0,18,0,98,0,823,5,2503,48,16244,43294,375206,400,20845,23,North America
166,Sao Tome and Principe,906,0,15,0,866,0,25,0,4119,68,4240,19278,219944,243,14663,52,Africa
167,San Marino,722,0,42,0,662,0,18,1,21270,1237,7176,211401,33945,47,808,5,Europe
168,Diamond Princess,712,0,13,0,651,0,48,4,0,0,0,0,0,0,0,0,N/A
169,Turks and Caicos,641,3,5,0,270,0,366,4,16513,129,2880,74190,38819,61,7764,13,North America
170,Channel Islands,633,0,48,0,575,0,10,1,3634,276,91292,524127,174179,275,3629,2,Europe
171,Sint Maarten,531,1,19,0,387,54,125,6,12357,442,2450,57014,42972,81,2262,18,North America
172,Tanzania,509,0,21,0,183,0,305,7,8,0,0,0,60054408,117985,2859734,0,Africa
173,Papua New Guinea,508,0,5,0,232,0,271,0,57,0,15592,1736,8979705,17677,1795941,576,Australia/Oceania
174,Taiwan,498,0,7,0,475,0,16,0,21,0,89310,3749,23825426,47842,3403632,267,Asia
175,Burundi,469,0,1,0,374,0,94,0,39,0,27836,2328,11957200,25495,11957200,430,Africa
176,Comoros,456,0,7,0,415,0,34,0,522,8,0,0,873152,1915,124736,0,Africa
177,Faeroe Islands,416,0,0,0,410,0,6,1,8507,0,107279,2193845,48900,118,0,0,Europe
178,Mauritius,361,0,10,0,335,0,16,0,284,8,227409,178754,1272192,3524,127219,6,Africa
179,Eritrea,361,0,0,0,304,0,57,0,102,0,0,0,3556004,9850,0,0,Africa
180,Isle of Man,337,0,24,0,312,0,1,0,3959,282,10794,126805,85123,253,3547,8,Europe
181,Gibraltar,323,0,0,0,289,0,34,1,9588,0,38748,1150168,33689,104,0,1,Europe
182,Mongolia,311,0,0,0,298,0,13,1,95,0,59764,18173,3288541,10574,0,55,Asia
183,Cambodia,274,0,0,0,274,0,0,0,16,0,113469,6769,16764140,61183,0,148,Asia
184,Saint Martin,256,0,6,0,107,0,143,11,6599,155,2968,76507,38794,152,6466,13,North America
185,Bhutan,238,0,0,0,155,0,83,0,308,0,112002,144841,773278,3249,0,7,Asia
186,Cayman Islands,208,0,1,0,204,0,3,0,3158,15,36483,553838,65873,317,65873,2,North America
187,Barbados,180,0,7,0,158,0,15,0,626,24,19444,67644,287446,1597,41064,15,North America
188,Bermuda,177,0,9,0,161,0,7,0,2844,145,53833,865051,62231,352,6915,1,North America
189,Monaco,168,0,1,0,123,0,44,1,4275,25,51953,1322060,39297,234,39297,1,Europe
190,Brunei,145,0,3,0,139,0,3,0,331,7,53867,122898,438305,3023,146102,8,Asia
191,Seychelles,138,0,0,0,136,0,2,0,1401,0,5200,52809,98468,714,0,19,Africa
192,Curaçao,135,0,1,0,55,0,79,1,822,6,1080,6576,164227,1216,164227,152,North America
193,Liechtenstein,109,0,1,0,105,0,3,0,2857,26,900,23591,38150,350,38150,42,Europe
194,Antigua and Barbuda,95,0,3,0,91,0,1,1,969,31,2122,21633,98089,1033,32696,46,North America
195,St. Vincent Grenadines,64,2,0,0,61,0,3,0,577,0,4335,39051,111010,1735,0,26,North America
196,British Virgin Islands,64,0,1,0,30,0,33,2,2114,33,3824,126326,30271,473,30271,8,North America
197,Macao,46,0,0,0,46,0,0,0,71,0,4238,6509,651064,14154,0,154,Asia
198,Fiji,32,0,2,0,24,0,6,1,36,2,9076,10110,897733,28054,448867,99,Australia/Oceania
199,Saint Lucia,27,0,0,0,26,0,1,0,147,0,7160,38957,183794,6807,0,26,North America
200,Timor-Leste,27,0,0,0,25,0,2,0,20,0,5146,3889,1323286,49011,0,257,Asia
201,New Caledonia,26,0,0,0,26,1,0,0,91,0,13463,47067,286039,11002,0,21,Australia/Oceania
202,Caribbean Netherlands,25,0,0,0,7,0,18,0,952,0,900,34258,26271,1051,0,29,North America
203,Dominica,24,0,0,0,18,0,6,0,333,0,2077,28838,72022,3001,0,35,North America
204,Grenada,24,0,0,0,24,0,0,0,213,0,6252,55511,112627,4693,0,18,North America
205,Laos,23,0,0,0,21,0,2,0,3,0,43597,5975,7296139,317223,0,167,Asia
206,St. Barth,21,0,0,0,13,0,8,0,2125,0,2075,209956,9883,471,0,5,North America
207,Saint Kitts and Nevis,17,0,0,0,17,0,0,0,319,0,1922,36078,53274,3134,0,28,North America
208,Greenland,14,0,0,0,14,0,0,0,247,0,7252,127699,56790,4056,0,8,North America
209,Montserrat,13,0,1,0,11,0,1,0,2604,200,373,74705,4993,384,4993,13,North America
210,Falkland Islands,13,0,0,0,13,0,0,0,3715,0,2261,646185,3499,269,0,2,South America
211,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,0,Europe
212,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,600131,60013,600131,0,Africa
213,Saint Pierre Miquelon,10,0,0,0,5,0,5,0,1728,0,1051,181583,5788,579,0,6,North America
214,MS Zaandam,9,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,N/A
215,Anguilla,3,0,0,0,3,0,0,0,200,0,928,61747,15029,5010,0,16,North America
